Node1,Node2,Jaccard
SBILIFE,SOLARINDS,0.0
SBILIFE,POWERGRID,0.0
SBILIFE,GAIL,0.0
SBILIFE,INDIGO,0.0
SBILIFE,ADANIENSOL,0.0
SBILIFE,ADANIPORTS,0.023255813953488372
SBILIFE,PIDILITIND,0.0
SBILIFE,BHARTIARTL,0.0
SBILIFE,BEL,0.0
SBILIFE,NTPC,0.0
SBILIFE,HDFCBANK,0.0
SBILIFE,MAXHEALTH,0.0
SBILIFE,AXISBANK,0.06666666666666667
SBILIFE,TVSMOTOR,0.0
SBILIFE,DMART,0.0
SBILIFE,CGPOWER,0.0
SBILIFE,INDHOTEL,0.0
SBILIFE,GODREJCP,0.0
SBILIFE,JSWENERGY,0.0
SBILIFE,BPCL,0.0
SBILIFE,TATASTEEL,0.025
SBILIFE,RECLTD,0.025
SBILIFE,APOLLOHOSP,0.0
SBILIFE,DIVISLAB,0.0
SBILIFE,COALINDIA,0.0
SBILIFE,HAL,0.0
SBILIFE,VBL,0.0
SBILIFE,DRREDDY,0.0
SBILIFE,JIOFIN,0.0
SBILIFE,TRENT,0.0
SBILIFE,CIPLA,0.0
SBILIFE,RELIANCE,0.029411764705882353
SBILIFE,SHREECEM,0.0
SBILIFE,TCS,0.0
SBILIFE,LICI,0.0
SBILIFE,AMBUJACEM,0.0
SBILIFE,SBIN,0.02564102564102564
SBILIFE,LTIM,0.0
SBILIFE,BANKBARODA,0.0
SBILIFE,TATAPOWER,0.0
SBILIFE,TORNTPHARM,0.0
SBILIFE,HINDZINC,0.0
SBILIFE,TATACONSUM,0.0
SBILIFE,WIPRO,0.0
SBILIFE,BAJAJ-AUTO,0.0
SBILIFE,ADANIPOWER,0.0
SBILIFE,ABB,0.0
SBILIFE,EICHERMOT,0.0
SBILIFE,INFY,0.0
SBILIFE,LT,0.025
SBILIFE,SIEMENS,0.0
SBILIFE,ITC,0.0
SBILIFE,IOC,0.0
SBILIFE,HCLTECH,0.0
SBILIFE,MOTHERSON,0.0
SBILIFE,JSWSTEEL,0.027777777777777776
SBILIFE,BRITANNIA,0.0
SBILIFE,ADANIENT,0.0
SBILIFE,NESTLEIND,0.0
SBILIFE,TITAN,0.0
SBILIFE,ZYDUSLIFE,0.0
SBILIFE,GRASIM,0.09090909090909091
SBILIFE,IRFC,0.0
SBILIFE,MAZDOCK,0.0
BAJFINANCE,HINDUNILVR,0.0
BAJFINANCE,LODHA,0.08333333333333333
BAJFINANCE,CANBK,0.16279069767441862
BAJFINANCE,DLF,0.23684210526315788
BAJFINANCE,KOTAKBANK,0.0
BAJFINANCE,M&M,0.18181818181818182
BAJFINANCE,HDFCLIFE,0.0
BAJFINANCE,ONGC,0.20588235294117646
BAJFINANCE,JINDALSTEL,0.11428571428571428
BAJFINANCE,HAVELLS,0.0
BAJFINANCE,ASIANPAINT,0.0
BAJFINANCE,PNB,0.1794871794871795
BAJFINANCE,SUNPHARMA,0.0
BAJFINANCE,BAJAJHLDNG,0.0
BAJFINANCE,ADANIGREEN,0.13333333333333333
BAJFINANCE,NAUKRI,0.0
BAJFINANCE,MARUTI,0.0
BAJFINANCE,ETERNAL,0.0
BAJFINANCE,VEDL,0.1111111111111111
BAJFINANCE,TECHM,0.0
BAJFINANCE,BOSCHLTD,0.0
BAJFINANCE,SOLARINDS,0.0
BAJFINANCE,POWERGRID,0.14285714285714285
BAJFINANCE,GAIL,0.17073170731707318
BAJFINANCE,INDIGO,0.16666666666666666
BAJFINANCE,ADANIENSOL,0.14285714285714285
BAJFINANCE,PIDILITIND,0.0
BAJFINANCE,BHARTIARTL,0.0
BAJFINANCE,BEL,0.16279069767441862
BAJFINANCE,NTPC,0.1891891891891892
BAJFINANCE,HDFCBANK,0.08333333333333333
BAJFINANCE,MAXHEALTH,0.0
BAJFINANCE,AXISBANK,0.375
BAJFINANCE,TVSMOTOR,0.0
BAJFINANCE,DMART,0.0
BAJFINANCE,CGPOWER,0.0
BAJFINANCE,INDHOTEL,0.13793103448275862
BAJFINANCE,GODREJCP,0.0
BAJFINANCE,JSWENERGY,0.14285714285714285
BAJFINANCE,BPCL,0.1875
BAJFINANCE,ICICIGI,0.0
BAJFINANCE,TATASTEEL,0.20512820512820512
BAJFINANCE,RECLTD,0.23684210526315788
BAJFINANCE,APOLLOHOSP,0.0
BAJFINANCE,DIVISLAB,0.0
BAJFINANCE,COALINDIA,0.16216216216216217
BAJFINANCE,HAL,0.15
BAJFINANCE,VBL,0.0
BAJFINANCE,DRREDDY,0.0
BAJFINANCE,JIOFIN,0.18181818181818182
BAJFINANCE,TRENT,0.0
BAJFINANCE,CIPLA,0.0
BAJFINANCE,SHREECEM,0.1
BAJFINANCE,TCS,0.0
BAJFINANCE,LICI,0.08333333333333333
BAJFINANCE,SBIN,0.21052631578947367
BAJFINANCE,LTIM,0.0
BAJFINANCE,BANKBARODA,0.1794871794871795
BAJFINANCE,TATAPOWER,0.175
BAJFINANCE,TORNTPHARM,0.0
BAJFINANCE,HINDZINC,0.0
BAJFINANCE,TATACONSUM,0.0
BAJFINANCE,WIPRO,0.0
BAJFINANCE,BAJAJ-AUTO,0.0
BAJFINANCE,ADANIPOWER,0.14285714285714285
BAJFINANCE,ABB,0.17391304347826086
BAJFINANCE,EICHERMOT,0.0
BAJFINANCE,INFY,0.0
BAJFINANCE,SIEMENS,0.11428571428571428
BAJFINANCE,ITC,0.0
BAJFINANCE,IOC,0.11764705882352941
BAJFINANCE,HCLTECH,0.0
BAJFINANCE,MOTHERSON,0.06666666666666667
BAJFINANCE,BRITANNIA,0.0
BAJFINANCE,ADANIENT,0.1794871794871795
BAJFINANCE,NESTLEIND,0.0
BAJFINANCE,TITAN,0.0
BAJFINANCE,ZYDUSLIFE,0.0
BAJFINANCE,GRASIM,0.2857142857142857
BAJFINANCE,IRFC,0.058823529411764705
BAJFINANCE,MAZDOCK,0.0625
LODHA,HINDUNILVR,0.0
LODHA,ULTRACEMCO,0.14285714285714285
LODHA,CHOLAFIN,0.125
LODHA,CANBK,0.0975609756097561
LODHA,KOTAKBANK,0.0
LODHA,M&M,0.14285714285714285
LODHA,HDFCLIFE,0.0
LODHA,ONGC,0.125
LODHA,SHRIRAMFIN,0.13793103448275862
LODHA,JINDALSTEL,0.13333333333333333
LODHA,HAVELLS,0.16666666666666666
LODHA,ASIANPAINT,0.0
LODHA,PNB,0.10810810810810811
LODHA,SUNPHARMA,0.0
LODHA,BAJAJHLDNG,0.0
LODHA,ADANIGREEN,0.11538461538461539
LODHA,NAUKRI,0.0
LODHA,MARUTI,0.0
LODHA,ETERNAL,0.0
LODHA,VEDL,0.12903225806451613
LODHA,TECHM,0.0
LODHA,BOSCHLTD,0.0
LODHA,SOLARINDS,0.25
LODHA,POWERGRID,0.12903225806451613
LODHA,INDIGO,0.0
LODHA,ADANIENSOL,0.11764705882352941
LODHA,ADANIPORTS,0.0975609756097561
LODHA,PIDILITIND,0.0
LODHA,BAJAJFINSV,0.10526315789473684
LODHA,BHARTIARTL,0.0
LODHA,NTPC,0.11428571428571428
LODHA,HDFCBANK,0.14285714285714285
LODHA,MAXHEALTH,0.0
LODHA,AXISBANK,0.0
LODHA,TVSMOTOR,0.0
LODHA,DMART,0.0
LODHA,CGPOWER,0.0
LODHA,INDHOTEL,0.12
LODHA,GODREJCP,0.0
LODHA,JSWENERGY,0.125
LODHA,BPCL,0.13793103448275862
LODHA,ICICIGI,0.0
LODHA,TATASTEEL,0.10526315789473684
LODHA,RECLTD,0.10526315789473684
LODHA,APOLLOHOSP,0.0
LODHA,DIVISLAB,0.0
LODHA,COALINDIA,0.11764705882352941
LODHA,HAL,0.10810810810810811
LODHA,VBL,0.0
LODHA,DRREDDY,0.0
LODHA,JIOFIN,0.0
LODHA,TRENT,0.0
LODHA,CIPLA,0.0
LODHA,RELIANCE,0.125
LODHA,SHREECEM,0.0
LODHA,TCS,0.0
LODHA,LICI,0.0967741935483871
LODHA,AMBUJACEM,0.09302325581395349
LODHA,SBIN,0.10810810810810811
LODHA,LTIM,0.0
LODHA,BANKBARODA,0.10810810810810811
LODHA,TATAPOWER,0.10526315789473684
LODHA,TORNTPHARM,0.0
LODHA,HINDZINC,0.0
LODHA,TATACONSUM,0.0
LODHA,WIPRO,0.0
LODHA,BAJAJ-AUTO,0.0
LODHA,ADANIPOWER,0.125
LODHA,ABB,0.2222222222222222
LODHA,EICHERMOT,0.0
LODHA,INFY,0.0
LODHA,LT,0.10526315789473684
LODHA,SIEMENS,0.0967741935483871
LODHA,ITC,0.0
LODHA,IOC,0.1
LODHA,HCLTECH,0.0
LODHA,MOTHERSON,0.0
LODHA,BRITANNIA,0.0
LODHA,ADANIENT,0.10810810810810811
LODHA,NESTLEIND,0.0
LODHA,TITAN,0.0
LODHA,ZYDUSLIFE,0.0
LODHA,GRASIM,0.08333333333333333
LODHA,IRFC,0.18181818181818182
LODHA,MAZDOCK,0.2
CHOLAFIN,HINDUNILVR,0.0
CHOLAFIN,ULTRACEMCO,0.17857142857142858
CHOLAFIN,CANBK,0.06976744186046512
CHOLAFIN,KOTAKBANK,0.0
CHOLAFIN,M&M,0.0
CHOLAFIN,HDFCLIFE,0.0
CHOLAFIN,ONGC,0.08823529411764706
CHOLAFIN,JINDALSTEL,0.06060606060606061
CHOLAFIN,HAVELLS,0.0
CHOLAFIN,ASIANPAINT,0.0
CHOLAFIN,PNB,0.07692307692307693
CHOLAFIN,SUNPHARMA,0.0
CHOLAFIN,BAJAJHLDNG,0.0
CHOLAFIN,ADANIGREEN,0.07142857142857142
CHOLAFIN,NAUKRI,0.0
CHOLAFIN,MARUTI,0.0
CHOLAFIN,ETERNAL,0.0
CHOLAFIN,VEDL,0.058823529411764705
CHOLAFIN,TECHM,0.0
CHOLAFIN,BOSCHLTD,0.0
CHOLAFIN,SOLARINDS,0.0
CHOLAFIN,POWERGRID,0.058823529411764705
CHOLAFIN,GAIL,0.07317073170731707
CHOLAFIN,INDIGO,0.0
CHOLAFIN,ADANIENSOL,0.0
CHOLAFIN,ADANIPORTS,0.12195121951219512
CHOLAFIN,PIDILITIND,0.0
CHOLAFIN,BHARTIARTL,0.0
CHOLAFIN,BEL,0.06976744186046512
CHOLAFIN,NTPC,0.08108108108108109
CHOLAFIN,HDFCBANK,0.0
CHOLAFIN,MAXHEALTH,0.0
CHOLAFIN,AXISBANK,0.125
CHOLAFIN,TVSMOTOR,0.0
CHOLAFIN,DMART,0.0
CHOLAFIN,CGPOWER,0.0
CHOLAFIN,INDHOTEL,0.11538461538461539
CHOLAFIN,GODREJCP,0.0
CHOLAFIN,JSWENERGY,0.12
CHOLAFIN,BPCL,0.0625
CHOLAFIN,ICICIGI,0.0
CHOLAFIN,TATASTEEL,0.10256410256410256
CHOLAFIN,APOLLOHOSP,0.0
CHOLAFIN,DIVISLAB,0.0
CHOLAFIN,COALINDIA,0.08333333333333333
CHOLAFIN,HAL,0.07692307692307693
CHOLAFIN,VBL,0.0
CHOLAFIN,DRREDDY,0.0
CHOLAFIN,JIOFIN,0.0
CHOLAFIN,TRENT,0.0
CHOLAFIN,CIPLA,0.0
CHOLAFIN,RELIANCE,0.15625
CHOLAFIN,SHREECEM,0.0
CHOLAFIN,TCS,0.0
CHOLAFIN,LICI,0.06060606060606061
CHOLAFIN,AMBUJACEM,0.09090909090909091
CHOLAFIN,SBIN,0.10526315789473684
CHOLAFIN,LTIM,0.0
CHOLAFIN,BANKBARODA,0.07692307692307693
CHOLAFIN,TATAPOWER,0.075
CHOLAFIN,TORNTPHARM,0.0
CHOLAFIN,HINDZINC,0.0
CHOLAFIN,TATACONSUM,0.0
CHOLAFIN,WIPRO,0.0
CHOLAFIN,BAJAJ-AUTO,0.0
CHOLAFIN,ADANIPOWER,0.07692307692307693
CHOLAFIN,ABB,0.09523809523809523
CHOLAFIN,EICHERMOT,0.0
CHOLAFIN,INFY,0.0
CHOLAFIN,LT,0.13157894736842105
CHOLAFIN,SIEMENS,0.06060606060606061
CHOLAFIN,ITC,0.0
CHOLAFIN,IOC,0.0625
CHOLAFIN,HCLTECH,0.0
CHOLAFIN,MOTHERSON,0.0
CHOLAFIN,JSWSTEEL,0.14705882352941177
CHOLAFIN,BRITANNIA,0.0
CHOLAFIN,ADANIENT,0.07692307692307693
CHOLAFIN,NESTLEIND,0.0
CHOLAFIN,TITAN,0.0
CHOLAFIN,ZYDUSLIFE,0.0
CHOLAFIN,GRASIM,0.07692307692307693
CHOLAFIN,IRFC,0.07692307692307693
CHOLAFIN,MAZDOCK,0.08333333333333333
CANBK,APOLLOHOSP,0.0
CANBK,DIVISLAB,0.0
CANBK,HINDUNILVR,0.0
CANBK,VBL,0.0
CANBK,DRREDDY,0.0
CANBK,TRENT,0.0
CANBK,CIPLA,0.0
CANBK,KOTAKBANK,0.024390243902439025
CANBK,M&M,0.07142857142857142
CANBK,SHREECEM,0.023809523809523808
CANBK,HDFCLIFE,0.0
CANBK,TCS,0.0
CANBK,HAVELLS,0.07317073170731707
CANBK,LTIM,0.0
CANBK,ASIANPAINT,0.0
CANBK,SUNPHARMA,0.0
CANBK,TORNTPHARM,0.0
CANBK,BAJAJHLDNG,0.0
CANBK,HINDZINC,0.024390243902439025
CANBK,NAUKRI,0.0
CANBK,MARUTI,0.022727272727272728
CANBK,ETERNAL,0.0
CANBK,TATACONSUM,0.0
CANBK,WIPRO,0.0
CANBK,BAJAJ-AUTO,0.0
CANBK,TECHM,0.0
CANBK,BOSCHLTD,0.0
CANBK,SOLARINDS,0.024390243902439025
CANBK,EICHERMOT,0.0
CANBK,INFY,0.0
CANBK,PIDILITIND,0.0
CANBK,ITC,0.0
CANBK,BAJAJFINSV,0.28888888888888886
CANBK,BHARTIARTL,0.0
CANBK,HDFCBANK,0.0975609756097561
CANBK,MAXHEALTH,0.0
CANBK,TVSMOTOR,0.0
CANBK,HCLTECH,0.0
CANBK,DMART,0.0
CANBK,CGPOWER,0.0
CANBK,BRITANNIA,0.0
CANBK,NESTLEIND,0.0
CANBK,ZYDUSLIFE,0.0
CANBK,TITAN,0.0
CANBK,GODREJCP,0.0
CANBK,GRASIM,0.16279069767441862
CANBK,IRFC,0.21951219512195122
CANBK,MAZDOCK,0.1951219512195122
CANBK,ICICIGI,0.0
DLF,APOLLOHOSP,0.0
DLF,DIVISLAB,0.0
DLF,HINDUNILVR,0.0
DLF,VBL,0.0
DLF,DRREDDY,0.0
DLF,JIOFIN,0.10526315789473684
DLF,TRENT,0.0
DLF,CIPLA,0.0
DLF,KOTAKBANK,0.02631578947368421
DLF,M&M,0.07692307692307693
DLF,SHREECEM,0.02564102564102564
DLF,HDFCLIFE,0.0
DLF,TCS,0.0
DLF,HAVELLS,0.07894736842105263
DLF,LTIM,0.0
DLF,ASIANPAINT,0.0
DLF,SUNPHARMA,0.0
DLF,TORNTPHARM,0.0
DLF,BAJAJHLDNG,0.0
DLF,HINDZINC,0.02631578947368421
DLF,NAUKRI,0.0
DLF,MARUTI,0.024390243902439025
DLF,ETERNAL,0.0
DLF,TATACONSUM,0.0
DLF,WIPRO,0.0
DLF,BAJAJ-AUTO,0.0
DLF,TECHM,0.0
DLF,BOSCHLTD,0.0
DLF,SOLARINDS,0.02631578947368421
DLF,EICHERMOT,0.0
DLF,INDIGO,0.13157894736842105
DLF,INFY,0.0
DLF,ADANIENSOL,0.39473684210526316
DLF,PIDILITIND,0.0
DLF,ITC,0.0
DLF,BHARTIARTL,0.0
DLF,HDFCBANK,0.07692307692307693
DLF,MAXHEALTH,0.0
DLF,AXISBANK,0.3076923076923077
DLF,MOTHERSON,0.18421052631578946
DLF,DMART,0.0
DLF,TVSMOTOR,0.0
DLF,HCLTECH,0.0
DLF,CGPOWER,0.0
DLF,BRITANNIA,0.0
DLF,NESTLEIND,0.0
DLF,ZYDUSLIFE,0.0
DLF,TITAN,0.0
DLF,GODREJCP,0.0
DLF,GRASIM,0.175
DLF,IRFC,0.23684210526315788
DLF,MAZDOCK,0.21052631578947367
DLF,ICICIGI,0.0
HDFCLIFE,HINDUNILVR,0.0
HDFCLIFE,ULTRACEMCO,0.0
HDFCLIFE,KOTAKBANK,0.0
HDFCLIFE,M&M,0.0
HDFCLIFE,ONGC,0.0
HDFCLIFE,SHRIRAMFIN,0.0
HDFCLIFE,JINDALSTEL,0.0
HDFCLIFE,HAVELLS,0.0
HDFCLIFE,ASIANPAINT,0.0
HDFCLIFE,PNB,0.0
HDFCLIFE,SUNPHARMA,0.0
HDFCLIFE,BAJAJHLDNG,0.0
HDFCLIFE,ADANIGREEN,0.0
HDFCLIFE,NAUKRI,0.0
HDFCLIFE,MARUTI,0.0
HDFCLIFE,ETERNAL,0.0
HDFCLIFE,VEDL,0.0
HDFCLIFE,TECHM,0.0
HDFCLIFE,BOSCHLTD,0.0
HDFCLIFE,SOLARINDS,0.0
HDFCLIFE,POWERGRID,0.0
HDFCLIFE,GAIL,0.0
HDFCLIFE,INDIGO,0.0
HDFCLIFE,ADANIENSOL,0.0
HDFCLIFE,ADANIPORTS,0.0
HDFCLIFE,PIDILITIND,0.0
HDFCLIFE,BAJAJFINSV,0.05555555555555555
HDFCLIFE,BHARTIARTL,0.0
HDFCLIFE,BEL,0.0
HDFCLIFE,NTPC,0.0
HDFCLIFE,HDFCBANK,0.0
HDFCLIFE,MAXHEALTH,0.0
HDFCLIFE,AXISBANK,0.0
HDFCLIFE,TVSMOTOR,0.0
HDFCLIFE,DMART,0.0
HDFCLIFE,CGPOWER,0.0
HDFCLIFE,INDHOTEL,0.0
HDFCLIFE,GODREJCP,0.0
HDFCLIFE,JSWENERGY,0.0
HDFCLIFE,BPCL,0.0
HDFCLIFE,TATASTEEL,0.0
HDFCLIFE,RECLTD,0.0
HDFCLIFE,APOLLOHOSP,0.0
HDFCLIFE,DIVISLAB,0.0
HDFCLIFE,COALINDIA,0.0
HDFCLIFE,HAL,0.0
HDFCLIFE,VBL,0.0
HDFCLIFE,DRREDDY,0.0
HDFCLIFE,JIOFIN,0.0
HDFCLIFE,TRENT,0.0
HDFCLIFE,CIPLA,0.0
HDFCLIFE,RELIANCE,0.0
HDFCLIFE,SHREECEM,0.0
HDFCLIFE,TCS,0.0
HDFCLIFE,LICI,0.0
HDFCLIFE,AMBUJACEM,0.0
HDFCLIFE,SBIN,0.0
HDFCLIFE,LTIM,0.0
HDFCLIFE,BANKBARODA,0.0
HDFCLIFE,TATAPOWER,0.0
HDFCLIFE,TORNTPHARM,0.0
